,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Pearson,-0.044006281656837266,0.0
1,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Spearman,-0.051378015431288504,0.0
2,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Kendall,-0.03569701650836874,0.0
3,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Pearson,-0.008124416698080473,0.0
4,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Spearman,-0.015885977888635997,0.0
5,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Kendall,-0.011296985361729883,0.0
6,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Pearson,0.15635714678283635,0.0
7,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Spearman,0.1301258306067849,0.0
8,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Kendall,0.08783113871217768,0.0
9,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Pearson,0.10644936465027677,0.0
10,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Spearman,0.06986691188369519,0.0
11,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Kendall,0.047172698615082435,0.0
