,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Positives, QTOF)",ECFPFingerprint,Modified Cosine,Pearson,0.012891227948017895,0.0
1,"GNPS (Positives, QTOF)",ECFPFingerprint,Modified Cosine,Spearman,-0.027775489363089087,0.0
2,"GNPS (Positives, QTOF)",ECFPFingerprint,Modified Cosine,Kendall,-0.018782760371572293,0.0
3,"GNPS (Positives, QTOF)",AvalonFingerprint,Modified Cosine,Pearson,-0.00675543206641707,0.0
4,"GNPS (Positives, QTOF)",AvalonFingerprint,Modified Cosine,Spearman,-0.016039994075989814,0.0
5,"GNPS (Positives, QTOF)",AvalonFingerprint,Modified Cosine,Kendall,-0.010840034448068268,0.0
6,"GNPS (Positives, QTOF)",LayeredFingerprint,Modified Cosine,Pearson,0.032222988271781716,0.0
7,"GNPS (Positives, QTOF)",LayeredFingerprint,Modified Cosine,Spearman,0.03391968144024955,0.0
8,"GNPS (Positives, QTOF)",LayeredFingerprint,Modified Cosine,Kendall,0.022957429679188308,0.0
9,"GNPS (Positives, QTOF)",RDKitFingerprint,Modified Cosine,Pearson,0.019428151277484502,0.0
10,"GNPS (Positives, QTOF)",RDKitFingerprint,Modified Cosine,Spearman,0.008702322798113997,0.0
11,"GNPS (Positives, QTOF)",RDKitFingerprint,Modified Cosine,Kendall,0.006189923277774254,0.0
