,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS,ECFPFingerprint,Neutral Losses Cosine,Pearson,0.050319895386264996,0.0
1,GNPS,ECFPFingerprint,Neutral Losses Cosine,Spearman,0.12111425418971637,0.0
2,GNPS,ECFPFingerprint,Neutral Losses Cosine,Kendall,0.09155892292370209,0.0
3,GNPS,AvalonFingerprint,Neutral Losses Cosine,Pearson,0.013909416464559633,0.0
4,GNPS,AvalonFingerprint,Neutral Losses Cosine,Spearman,0.027473258011744477,0.0
5,GNPS,AvalonFingerprint,Neutral Losses Cosine,Kendall,0.020565173770893758,0.0
6,GNPS,LayeredFingerprint,Neutral Losses Cosine,Pearson,0.025326716024361293,0.0
7,GNPS,LayeredFingerprint,Neutral Losses Cosine,Spearman,0.018887852070830918,0.0
8,GNPS,LayeredFingerprint,Neutral Losses Cosine,Kendall,0.014126900280927033,0.0
9,GNPS,RDKitFingerprint,Neutral Losses Cosine,Pearson,0.022658685769391954,0.0
10,GNPS,RDKitFingerprint,Neutral Losses Cosine,Spearman,0.0408076832771423,0.0
11,GNPS,RDKitFingerprint,Neutral Losses Cosine,Kendall,0.03047671690360572,0.0
