,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Pearson,0.018202853664352005,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Spearman,0.02109351731534483,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Kendall,0.01582015021847945,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Pearson,0.043454188683317935,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Spearman,0.07131628597002962,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Kendall,0.05274904645125747,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Pearson,0.09217969854270916,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Spearman,0.14349911200979623,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Kendall,0.10589505065790633,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Pearson,0.05098371583896821,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Spearman,0.046186711149712366,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Kendall,0.034783971692207476,0.0
