,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS,ECFPFingerprint,Neutral Losses Cosine,Pearson,0.04375943180535984,0.0
1,GNPS,ECFPFingerprint,Neutral Losses Cosine,Spearman,0.10956237846517923,0.0
2,GNPS,ECFPFingerprint,Neutral Losses Cosine,Kendall,0.08297577877134721,0.0
3,GNPS,AvalonFingerprint,Neutral Losses Cosine,Pearson,0.0034178756763243124,0.0
4,GNPS,AvalonFingerprint,Neutral Losses Cosine,Spearman,0.030923109507775215,0.0
5,GNPS,AvalonFingerprint,Neutral Losses Cosine,Kendall,0.02317531648661361,0.0
6,GNPS,LayeredFingerprint,Neutral Losses Cosine,Pearson,0.019107381808650174,0.0
7,GNPS,LayeredFingerprint,Neutral Losses Cosine,Spearman,0.02195025125142361,0.0
8,GNPS,LayeredFingerprint,Neutral Losses Cosine,Kendall,0.016433883999369608,0.0
9,GNPS,RDKitFingerprint,Neutral Losses Cosine,Pearson,0.01241516550256624,0.0
10,GNPS,RDKitFingerprint,Neutral Losses Cosine,Spearman,0.03819279365583856,0.0
11,GNPS,RDKitFingerprint,Neutral Losses Cosine,Kendall,0.028552836449105033,0.0
