,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS,ECFPFingerprint,Neutral Losses Cosine,Pearson,0.049975210803197605,0.0
1,GNPS,ECFPFingerprint,Neutral Losses Cosine,Spearman,0.11608352285910119,0.0
2,GNPS,ECFPFingerprint,Neutral Losses Cosine,Kendall,0.0879391420138471,0.0
3,GNPS,AvalonFingerprint,Neutral Losses Cosine,Pearson,-0.000703761664326928,1.9555472692556197e-12
4,GNPS,AvalonFingerprint,Neutral Losses Cosine,Spearman,0.026205487287923802,0.0
5,GNPS,AvalonFingerprint,Neutral Losses Cosine,Kendall,0.019719548574323977,0.0
6,GNPS,LayeredFingerprint,Neutral Losses Cosine,Pearson,0.01667756001937126,0.0
7,GNPS,LayeredFingerprint,Neutral Losses Cosine,Spearman,0.01074994433131383,0.0
8,GNPS,LayeredFingerprint,Neutral Losses Cosine,Kendall,0.008043950943349629,0.0
9,GNPS,RDKitFingerprint,Neutral Losses Cosine,Pearson,0.009548789409693644,0.0
10,GNPS,RDKitFingerprint,Neutral Losses Cosine,Spearman,0.03141787375041394,0.0
11,GNPS,RDKitFingerprint,Neutral Losses Cosine,Kendall,0.023477070736161298,0.0
