,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Pearson,0.11975716830414233,0.0
1,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Spearman,0.20035806787772176,0.0
2,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Kendall,0.14979799960460993,0.0
3,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Pearson,0.018415706400515104,0.0
4,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Spearman,0.04646681255540475,0.0
5,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Kendall,0.03446823076559552,0.0
6,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Pearson,0.01679322591851437,0.0
7,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Spearman,0.011714576922559023,0.0
8,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Kendall,0.0085907403058876,0.0
9,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Pearson,0.032394616620681896,0.0
10,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Spearman,0.04731229627069802,0.0
11,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Kendall,0.03488741864919461,0.0
