,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Modified Cosine,Pearson,0.09447860169807967,0.0
1,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Modified Cosine,Spearman,0.09859503370370937,0.0
2,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Modified Cosine,Kendall,0.06943651359859046,0.0
3,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Modified Cosine,Pearson,0.08048858817374302,0.0
4,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Modified Cosine,Spearman,0.08733289208309536,0.0
5,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Modified Cosine,Kendall,0.060510095062011875,0.0
6,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Modified Cosine,Pearson,0.10300496637981678,0.0
7,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Modified Cosine,Spearman,0.1191077464839159,0.0
8,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Modified Cosine,Kendall,0.08267905606839135,0.0
9,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Modified Cosine,Pearson,0.1082187910967968,0.0
10,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Modified Cosine,Spearman,0.07461612903807104,0.0
11,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Modified Cosine,Kendall,0.052030832613633,0.0
