,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Positives),ECFPFingerprint,Modified Cosine,Pearson,0.08726573806264082,0.0
1,GNPS (Positives),ECFPFingerprint,Modified Cosine,Spearman,0.16322586027322553,0.0
2,GNPS (Positives),ECFPFingerprint,Modified Cosine,Kendall,0.11749515260527921,0.0
3,GNPS (Positives),AvalonFingerprint,Modified Cosine,Pearson,0.017854640982848155,0.0
4,GNPS (Positives),AvalonFingerprint,Modified Cosine,Spearman,0.026639530922966358,0.0
5,GNPS (Positives),AvalonFingerprint,Modified Cosine,Kendall,0.01894206197020412,0.0
6,GNPS (Positives),LayeredFingerprint,Modified Cosine,Pearson,0.03895735729891008,0.0
7,GNPS (Positives),LayeredFingerprint,Modified Cosine,Spearman,-0.003426095861577925,2.9851364416068354e-257
8,GNPS (Positives),LayeredFingerprint,Modified Cosine,Kendall,-0.002421886262995519,5.919011476500377e-256
9,GNPS (Positives),RDKitFingerprint,Modified Cosine,Pearson,0.027480235820495146,0.0
10,GNPS (Positives),RDKitFingerprint,Modified Cosine,Spearman,0.03756866096744512,0.0
11,GNPS (Positives),RDKitFingerprint,Modified Cosine,Kendall,0.026622933657499466,0.0
