,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Positives, QTOF)",ECFPFingerprint,MS2DeepScore,Pearson,-0.06373505036540493,0.0
1,"GNPS (Positives, QTOF)",ECFPFingerprint,MS2DeepScore,Spearman,-0.06745099331912711,0.0
2,"GNPS (Positives, QTOF)",ECFPFingerprint,MS2DeepScore,Kendall,-0.04623715873990913,0.0
3,"GNPS (Positives, QTOF)",AvalonFingerprint,MS2DeepScore,Pearson,-0.02063556377871694,0.0
4,"GNPS (Positives, QTOF)",AvalonFingerprint,MS2DeepScore,Spearman,-0.023706855821040703,0.0
5,"GNPS (Positives, QTOF)",AvalonFingerprint,MS2DeepScore,Kendall,-0.016153390592445967,0.0
6,"GNPS (Positives, QTOF)",LayeredFingerprint,MS2DeepScore,Pearson,0.1353320715586665,0.0
7,"GNPS (Positives, QTOF)",LayeredFingerprint,MS2DeepScore,Spearman,0.11237417437430425,0.0
8,"GNPS (Positives, QTOF)",LayeredFingerprint,MS2DeepScore,Kendall,0.075855613954483,0.0
9,"GNPS (Positives, QTOF)",RDKitFingerprint,MS2DeepScore,Pearson,0.07735436895603288,0.0
10,"GNPS (Positives, QTOF)",RDKitFingerprint,MS2DeepScore,Spearman,0.041576601714829846,0.0
11,"GNPS (Positives, QTOF)",RDKitFingerprint,MS2DeepScore,Kendall,0.028073189761060238,0.0
