,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Pearson,0.050611250690230175,0.0
1,"GNPS (Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Spearman,0.022698728011944152,0.0
2,"GNPS (Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Kendall,0.012160486499274967,0.0
3,"GNPS (Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Pearson,0.09756284048972791,0.0
4,"GNPS (Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Spearman,0.07114683259546536,0.0
5,"GNPS (Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Kendall,0.04540314407075023,0.0
6,"GNPS (Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Pearson,0.25919823041948425,0.0
7,"GNPS (Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Spearman,0.21760235627766486,0.0
8,"GNPS (Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Kendall,0.14644423166450818,0.0
9,"GNPS (Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Pearson,0.2423724436478713,0.0
10,"GNPS (Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Spearman,0.18955640310657038,0.0
11,"GNPS (Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Kendall,0.12820158716995264,0.0
