,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Positives)",ECFPFingerprint,Modified Cosine,Pearson,0.1078184688263412,0.0
1,"GNPS (LOTUS, Positives)",ECFPFingerprint,Modified Cosine,Spearman,0.1830706091110657,0.0
2,"GNPS (LOTUS, Positives)",ECFPFingerprint,Modified Cosine,Kendall,0.13399797831573787,0.0
3,"GNPS (LOTUS, Positives)",AvalonFingerprint,Modified Cosine,Pearson,0.01829593225769894,0.0
4,"GNPS (LOTUS, Positives)",AvalonFingerprint,Modified Cosine,Spearman,0.042330768800476766,0.0
5,"GNPS (LOTUS, Positives)",AvalonFingerprint,Modified Cosine,Kendall,0.030773970935165876,0.0
6,"GNPS (LOTUS, Positives)",LayeredFingerprint,Modified Cosine,Pearson,0.021311210135179517,0.0
7,"GNPS (LOTUS, Positives)",LayeredFingerprint,Modified Cosine,Spearman,0.01848724667293886,0.0
8,"GNPS (LOTUS, Positives)",LayeredFingerprint,Modified Cosine,Kendall,0.013339130574008819,0.0
9,"GNPS (LOTUS, Positives)",RDKitFingerprint,Modified Cosine,Pearson,0.030985272958626145,0.0
10,"GNPS (LOTUS, Positives)",RDKitFingerprint,Modified Cosine,Spearman,0.03934008468441923,0.0
11,"GNPS (LOTUS, Positives)",RDKitFingerprint,Modified Cosine,Kendall,0.0283177742533467,0.0
