,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Pearson,0.022925377669034526,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Spearman,0.02528809902053871,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Neutral Losses Cosine,Kendall,0.018938938969452247,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Pearson,0.04596649730229014,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Spearman,0.07460322092717589,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Neutral Losses Cosine,Kendall,0.055220142092496996,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Pearson,0.09348095822222309,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Spearman,0.14391930367743436,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Neutral Losses Cosine,Kendall,0.10632513589826109,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Pearson,0.05320494632455512,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Spearman,0.049451706387699614,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Neutral Losses Cosine,Kendall,0.037221050743680484,0.0
