,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,Modified Cosine,Pearson,0.07401706232865302,0.0
1,GNPS (Negatives),ECFPFingerprint,Modified Cosine,Spearman,0.06664910667174179,0.0
2,GNPS (Negatives),ECFPFingerprint,Modified Cosine,Kendall,0.047473671878855025,0.0
3,GNPS (Negatives),AvalonFingerprint,Modified Cosine,Pearson,0.05741665301129212,0.0
4,GNPS (Negatives),AvalonFingerprint,Modified Cosine,Spearman,0.036452808200723344,0.0
5,GNPS (Negatives),AvalonFingerprint,Modified Cosine,Kendall,0.02564448278074623,0.0
6,GNPS (Negatives),LayeredFingerprint,Modified Cosine,Pearson,0.07569968756340704,0.0
7,GNPS (Negatives),LayeredFingerprint,Modified Cosine,Spearman,0.07993097665069385,0.0
8,GNPS (Negatives),LayeredFingerprint,Modified Cosine,Kendall,0.0562942875015778,0.0
9,GNPS (Negatives),RDKitFingerprint,Modified Cosine,Pearson,0.0801853225716878,0.0
10,GNPS (Negatives),RDKitFingerprint,Modified Cosine,Spearman,0.0420231313649892,0.0
11,GNPS (Negatives),RDKitFingerprint,Modified Cosine,Kendall,0.02969460098922864,0.0
