,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Pearson,0.15482371569658895,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Spearman,0.12912297355836122,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,MS2DeepScore,Kendall,0.08302730885944365,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Pearson,0.2405637606070865,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Spearman,0.23213780156750188,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,MS2DeepScore,Kendall,0.14869562856619664,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Pearson,0.42486522333789517,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Spearman,0.41426451258160263,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,MS2DeepScore,Kendall,0.2825993625805426,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Pearson,0.3928081743476516,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Spearman,0.3587476331631001,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,MS2DeepScore,Kendall,0.2444403140208578,0.0
